lahmanID,proeyekyuuID,2689webID,last_name_en,first_name_en,last_name_jp,first_name_jp
hadleke01,71673825,1962081,Hadley,Kent,Ｋ．ハドリ,
kimursh04,51753807,1953035,Kimura,Shunichi,木村,俊一
takakte01,01003807,1953053,Takakura,Teruyuki,高倉,照幸
ogita01,51353804,1957013,Ogi,Takao,荻,孝雄
rodgean01,21223828,1969066,Rodgers,Andy,Ａ．ロジャース,
tanakma06,31233809,1954064,Tanaka,Mamoru,田中,守
nishisa03,81283807,1953067,Nishimura,Sadaaki,西村,貞朗
okamoky01,71573800,1955021,Okamoto,Kyohei,岡本,教平
haijihi01,41643809,1954085,Haijima,Hisami,蓜島,久美
teradyo02,41043802,1956056,Terada,Yosuke,寺田,陽介
shigeta01,11213800,1955060,Shigemura,Takeo,重村,武男
hattosh01,81683809,1954087,Hattori,Shigeji,服部,茂次
sugioto01,21023809,1954054,Sugio,Tomio,杉尾,富美雄
bolesca01,71073822,1966053,Boles,Carl,Ｃ．ボレス,
fujiosh01,81483807,1953079,Fujio,Shigeru,藤尾,茂
kawamto03,91593805,1952025,Kawamoto,Tokuzo,川本,徳三
sakagat01,71073809,1954052,Sakagami,Atsushi,坂上,惇
kozukhi01,61763807,1953039,Kozuka,Hiroshi,小塚,弘司
igawayo01,91193804,1957003,Igawa,Yoshinori,伊川,義則
takayku01,21423800,1955069,Takayama,Kunio,高山,邦男
inats01,11313807,1953010,Ina,Tsutomu,伊奈,努
yamamyo05,13513809,1954118,Yamamoto,Yoshiji,山本,義司
ashikto01,01103807,1953005,Ashiki,Toshiro,足木,敏郎
haradma02,51053806,1958053,Harada,Matsuru,原田,享
yamamte03,81683807,1953089,Yamamoto,Tetsuya,山本,哲也
kimurta05,51553804,1957025,Kimura,Tamotsu,木村,保
hinoyo02,11213804,1957061,Hino,Yoshizumi,日野,美澄
okima01,41343809,1954013,Oki,Mamoru,大木,護
kunimak01,21923800,1955046,Kunimatsu,Akira,国松,彰
ninomma02,41243807,1953069,Ninomiya,Masaaki,二宮,政昭
aokita02,51153800,1955002,Aoki,Takao,青木,孝夫
kureyyo01,81383806,1958019,Kureyama,Yoshio,呉山,義雄
katsuka02,21323804,1957016,Katsuramoto,Kazuo,桂本,和夫
yamadko02,11413806,1958070,Yamada,Kozo,山田,幸造
tamurmi01,91293809,1954068,Tamura,Mitsuru,田村,満
kikuchi02,71773807,1953032,Kikuchi,Hirohito,菊地,博仁
higakta01,91693802,1956084,Higaki,Tadashi,桧垣,忠
kitamch01,91993809,1954040,Kitamura,Chikao,北村,親夫
suzukyo03,41743806,1958037,Suzuki,Yoshifumi,鈴木,義文
jenkibo01,41943825,1962047,Jenkins,Bob,ジェンク,
haradsh01,91493807,1953074,Harada,Shinkichi,原田,信吉
hyodota01,01403807,1953075,Hyodo,Tadashi,兵頭,冽
nagasma01,51653809,1954079,Nagasaka,Mamoru,長坂,衛
kawaske05,51753800,1955035,Kawasaki,Keinosuke,川崎,啓之介
yamamfu03,93793800,1955133,Yamamoto,Fumiya,山本,文哉
shiomma01,41943802,1956046,Shiomura,Masayuki,塩村,典司
fukudma02,01203804,1957065,Fukuda,Masahisa,福田,昌久
koyamma02,31933807,1953041,Koyama,Masaaki,小山,正明
hatayse01,61663809,1954086,Hataya,Seiji,畑谷,清司
esakite01,31333804,1957011,Esaki,Teruo,江崎,照雄
hatanyo01,61063804,1957057,Hatanaka,Yoshio,畠中,良雄
azumami01,31133804,1957001,Azuma,Minoru,東,実
tadokze01,91093807,1953058,Tadokoro,Zenjiro,田所,善治郎
mimotta01,91293806,1958063,Mimoto,Takeji,見本,武次
yamanhi02,61663807,1953088,Yamane,Hidehiko,山根,英彦
kiminke01,01703807,1953034,Kimino,Kenichi,君野,健一
kakurmi01,81583809,1954029,Kakurai,Minoru,加倉井,実
tashite01,61063809,1954061,Tashiro,Terukatsu,田代,照勝
yatota01,11613804,1957080,Yato,Takao,矢頭,高雄
masumic01,31633807,1953081,Masumoto,Ichiro,増本,一郎
yatsuak01,83583800,1955128,Yatsunami,Akio,八浪,彬雄
ishidya01,11313800,1955009,Ishida,Yasuzo,石田,泰三
wakaste01,21823807,1953094,Wakasugi,Teruaki,若杉,輝明
satory04,21023800,1955059,Sato,Ryoichi,佐藤,良一
gentiji01,01503828,1969025,Gentile,Jim,Ｊ．ジムタイル,
chogita01,21023802,1956055,Chogin,Takashi,丁銀,隆
inoeno01,61163807,1953011,Inoe,Noboru,井上,登
senoki01,31033802,1956050,Seno,Kiyoshi,瀬野,浄
niwaka01,61263807,1953070,Niwa,Kazuyuki,丹羽,一幸
ishikmi02,61163800,1955007,Ishikawa,Midori,石川,緑
mochish01,13313809,1954108,Mochizuki,Shigekatsu,望月,重勝
otsukya02,61363809,1954016,Otsuka,Yasunori,大塚,安則
hiraiyo03,51253804,1957062,Hirai,Yoshiaki,平井,嘉明
sakammo01,51753804,1957033,Sakamoto,Moriaki,坂本,盛明
gondoma01,51953807,1953042,Gondo,Masatoshi,権藤,正利
ukaiak01,31333809,1954010,Ukai,Akiyuki,鵜飼,昭雪
furukke02,91293808,1959063,Furukawa,Keizo,古川,啓三
matsuki02,51653807,1953082,Matsui,Kiyoshi,松井,清
sasaksh02,91093800,1955057,Sasaki,Shigenori,佐々木,重徳
morokmo01,81483804,1957079,Moroki,Motohiro,衆樹,資宏
kuboyma01,01903809,1954044,Kuboyama,Makoto,久保山,誠
kandayo02,11713807,1953031,Kandaka,Yoshiyuki,神高,義幸
yamanmo01,41643807,1953087,Yamana,Morihiko,山名,守彦
saidata01,81583804,1957030,Saida,Tadatoshi,斎田,忠利
ikote01,01103804,1957004,Iko,Teruo,伊香,輝男
morinka01,81283806,1958069,Morinaga,Katsuya,森永,勝也
miyakno02,91693807,1953085,Miyake,Nobukazu,三宅,伸和
fukazta01,41443807,1953077,Fukazawa,Tatsuhiko,深沢,建彦
kunitko01,51053809,1954043,Kunito,Koji,国頭,光仁
obatama01,71373805,1952020,Obata,Masaharu,小畑,正治
yamagsh05,73373809,1954111,Yamagishi,Shizuma,山岸,静馬
gotoos01,51053800,1955053,Goto,Osamu,後藤,修
mashisa01,51853802,1956094,Mashimo,Sadao,真下,定夫
owadaak01,31533800,1955019,Owada,Akira,大和田,明
nakanke02,41943804,1957048,Nakano,Kenichi,中野,健一
machiyu01,61463805,1952078,Machida,Yukihiko,町田,行彦
egamish01,61363807,1953018,Egami,Shigetaka,江上,重孝
nishish10,91693809,1954081,Nishio,Shigetaka,西尾,慈高
mizunha01,43143809,1954103,Mizuno,Hajime,水野,一
kirklwi01,21323826,1968016,Kirkland,Willie,Ｗ．カークランド,
taokato01,31033805,1952051,Taoka,Toshihisa,田岡,利久
shimats01,31933805,1952041,Shimada,Tsuneyuki,島田,恒幸
wadais01,61863805,1952098,Wada,Isamu,和田,勇
akiyano01,01103802,1956003,Akiyama,Noboru,秋山,登
kurafu01,41943800,1955048,Kura,Fumio,蔵,文男
hiyamsa01,63163800,1955107,Hiyama,Sadao,日山,貞男
sakaito02,21923802,1956041,Sakai,Toshiaki,酒井,敏明
ogawake01,91393829,1964018,Ogawa,Kentaro,小川,健太郎
matsuyo08,11613805,1952080,Matsuhashi,Yoshiki,松橋,義喜
hirosma02,01803809,1954093,Hirose,Masahiko,弘瀬,昌彦
araita02,51153804,1957002,Arai,Takeshi,荒井,健
hamadka02,13113800,1955099,Hamada,Kazuo,浜田,一男
itoyo02,61163808,1959009,Ito,Yoshiaki,伊藤,芳明
takasak01,21723826,1968033,Takashima,Akio,高島,昭夫
abena02,31133805,1952001,Abe,Nagahisa,阿部,長久
ohashic01,31533809,,Ohashi,Ichiro,大橋,一郎
windhgo01,71373829,1964014,Windhorn,Gordie,ウインディ,
yamamka10,23123802,1956106,Yamamoto,Kakuya,山本,格也
komuksh01,31033800,1955052,Komukata,Shinichi,小武方,信一
fujikte01,41843809,1954094,Fujikawa,Tetsuro,藤川,哲郎
kawazke01,61763800,1955037,Kawazu,Kenichi,河津,憲一
iwaokya01,21323802,1956016,Iwaoka,Yasuhiro,岩岡,保宏
kandama01,21523805,1952026,Kanda,Masao,神田,昌男
yoshiyo02,01803805,1952095,Yoshida,Yoji,吉田,陽次
hashich01,51453807,1953072,Hashimoto,Chikara,橋本,力
ukisush01,81183805,1952009,Ukisu,Shigeki,浮州,重紀
oharahi01,41343805,1952014,Ohara,Hiroshi,大原,博志
iiota01,01103803,1951002,Iio,Tameo,飯尾,為男
ozawash01,51353805,1952019,Ozawa,Shigemitsu,小沢,重光
sasaksh03,51953802,1956043,Sasaki,Shinya,佐々木,信也
bizenyo01,81283805,1952072,Bizen,Yoshio,備前,喜夫
kawaiya01,01503805,1952024,Kawai,Yasuhiko,河合,保彦
onosh02,11513802,1956028,Ono,Shoichi,小野,正一
suzukta09,21723806,,Suzuki,Takashi,鈴木,隆
ishikka01,91193805,1952003,Ishikawa,Katsuhiko,石川,克彦
otsujhi01,01303805,1952012,Otsuji,Hideo,大辻,秀夫
kasahma01,01503807,1953025,Kasahara,Masayuki,笠原,正行
morisno01,61663805,1952088,Morishita,Nobuyasu,森下,整鎮
imaihi01,21123805,1952006,Imai,Hiroyuki,今井,洋行
kawamhi03,81583807,1953030,Kawamura,Hisafumi,河村,久文
hayasji01,03903801,1950146,Hayashi,Jiro,林,次郎
nishika07,71473802,1956073,Nishiyama,Kazuyoshi,西山,和良
miurama05,51653805,1952082,Miura,Masayoshi,三浦,方義
kotsuhi01,81783807,1953038,Kotsuji,Hideo,小辻,英雄
bottlro01,01203808,1959064,Bottler,Ron,Ｒ．ボトラ,
hashimo01,21423802,1956075,Hashimoto,Motoi,橋本,基
kitagno01,51953809,1954038,Kitagawa,Nobuyoshi,北川,信義
otama02,51553807,1953021,Ota,Masao,太田,正男
togashi01,31233802,1956057,Togashi,Hiroyuki,富樫,弘之
kobayka02,81783802,1956039,Kobayashi,Katsumi,小林,勝巳
suzukhi04,11013802,1956048,Suzuki,Hideyuki,鈴木,秀幸
kanedma02,71073801,1950054,Kaneda,Masaichi,金田,正一
kanoko01,81083800,1955032,Kano,Koichi,鹿野,鉱一
yoshiyo03,31833807,1953091,Yoshida,Yoshio,吉田,義男
shiraya02,41943807,1953047,Shirasaki,Yasuo,白崎,泰夫
yoshita08,73573809,1954121,Yoshizawa,Takeo,吉沢,岳男
onodeka01,61363800,1955025,Onodera,Katsuo,小野寺,克男
kawagka02,61763809,1954037,Kawagoshi,Kameji,川越,亀二
katota07,11713809,1954032,Kato,Taro,加藤,太郎
matsuic01,81483805,1952079,Matsuoka,Ichiro,松岡,一郎
kuroihi01,21923809,1954045,Kuroiwa,Hiroshi,黒岩,弘
roberda01,21423824,1967076,Roberts,Dave,Ｄ．ロバーツ,
sakakse01,81783805,1952039,Sakakihara,Seiki,榊原,盛毅
nakajta02,81483809,1954076,Nakajima,Tatsuo,中島,竜男
wadais02,91893807,1953098,Wada,Isao,和田,功
yamadse01,71873805,1952093,Yamada,Seizaburo,山田,清三郎
kataose01,21523800,1955026,Kataoka,Setsujiro,片岡,節次郎
bussado01,33333800,1955110,Bussan,Don,Ｄ．ブッサン,
oishima02,81383800,1955017,Oishi,Masaaki,大石,雅昭
palmqed01,21923827,1963047,Palmquist,Ed,パーム,
doiki01,81083802,1956062,Doi,Kiyoshi,土井,淳
yokoyko02,33533809,1954119,Yokoyama,Koji,横山,光次
kanayka01,41543807,1953027,Kanayama,Katsumi,金山,勝巳
ranjoyo01,13313802,1956110,Ranjo,Yoshio,蘭定,美男
kanagyo01,11713800,1955031,Kanagu,Yosuke,金具,洋右
nittami01,71673809,1954082,Nitta,Michio,新田,道郎
wadata02,01803807,1953099,Wada,Takehiko,和田,武彦
tanakic01,11413800,1955073,Tanaka,Ichiro,田中,一郎
anabuyo01,41143802,1956006,Anabuki,Yoshio,穴吹,義雄
takatto03,21023807,1953054,Takato,Tokio,高頭,時夫
okiyate01,81583802,1956027,Okiyama,Terutoshi,沖山,光利
aoyamhi02,71173802,1956001,Aoyama,Hiroharu,青山,裕治
miyamto01,93593800,1955123,Miyamoto,Toshio,宮本,敏雄
shimayu03,71973805,1952043,Shimabara,Yukio,島原,幸雄
sugitka01,41943805,1952047,Sugitani,Kazuo,杉谷,和男
tanakte01,71073805,1952055,Tanaka,Teruo,田中,照雄
kurokhi01,21723802,1956036,Kuroki,Hiroshige,黒木,弘重
shimihi02,11913805,1952044,Shimizu,Hirokazu,清水,宏員
nakanfu01,31233805,1952060,Nakanishi,Futoshi,中西,太
ladraja01,91493806,1958074,Ladra,Jack,Ｊ．ラドラ,
naijima01,51253807,1953062,Naiji,Masahiro,内司,正弘
nakadsh01,11213805,1952059,Nakada,Shojiro,中田,庄治郎
kiorita01,31933800,1955042,Kiori,Takeyoshi,木織,武美
nakasta02,41443809,1954074,Nakashizu,Tadahachi,中静,唯八
marukhi01,13513800,1955118,Maruko,Hiroshi,円子,宏
altmage01,31133826,1968001,Altman,George,Ｇ．アルトマン,
kimurhi04,61563805,1952032,Kimura,Hiroshi,木村,博
barboch01,91893800,1955093,Barbon,Chico,Ｒ．バルボン,
hayashi02,53153800,1955101,Hayashi,Hideki,林,秀樹
iwasate02,41343802,1956017,Iwasaki,Tetsuro,岩崎,哲郎
edamuts01,21323800,1955015,Edamura,Tsutomu,枝村,勉
watansh04,41843807,1953095,Watanabe,Shozo,渡辺,省三
kitabto01,91793807,1953033,Kitabata,Toshio,北畑,利雄
okamoke04,91593800,1955022,Okamoto,Kenichiro,岡本,健一郎
okamoke05,11513805,1952017,Okamoto,Kenji,岡本,健治
kawaish02,21723800,1955033,Kawai,Shizuo,河合,静夫
kodamsa01,21723805,1952037,Kodama,Sachio,児玉,幸雄
utsumta01,71373800,1955013,Utsumi,Takehiko,内海,武彦
kishich01,81583805,1952028,Kishimoto,Chiaki,岸本,千明
stephge01,61563822,1966028,Stephens,Gene,Ｇ．スチブンス,
kitohi02,11913809,1954041,Kito,Hiromitsu,紀藤,広光
yamadto02,21623807,1953086,Yamada,Toshiaki,山田,利昭
kamiiak01,71573805,1952023,Kamiichi,Akio,上市,皓雄
wallsle01,31333820,1965011,Walls,Lee,Ｌ．ウォールス,
yoneymi01,93593809,1954122,Yoneyama,Mitsuo,米山,光男
yamamko07,91893805,1952094,Yamamoto,Koichi,山本,光一
hayassh01,93193800,1955103,Hayashida,Shozo,林田,章三
maibadi01,91293823,1961064,Maibauer,Dick,バウアー,
koyamts01,01703805,1952038,Koyama,Tsunezo,小山,恒三
miyazka03,01603805,1952085,Miyazaki,Kazuo,宮崎,一夫
kawamko02,01703800,1955040,Kawamoto,Koji,川本,浩司
watanki01,63763800,1955136,Watanabe,Kiyoshi,渡辺,清
hattota01,53953801,1950142,Hattori,Takeo,服部,武夫
ugaika01,01303807,1953016,Ugai,Katsumi,鵜飼,勝美
stuardi01,21723824,1967036,Stuart,Dick,Ｄ．スチュアート,
sutanha01,41043804,1957056,Sutanrē,Hashimoto,スタンレー橋本,
iwamuyo01,61163805,1952008,Iwamura,Yoshihiro,岩村,吉博
munessu01,23523800,1955124,Munesue,Susumu,棟居,進
itosh02,91193803,1951006,Ito,Shiro,伊藤,四郎
ogamita01,91393805,1952011,Ogami,Taketoshi,大神,武俊
oguraka01,31333805,1952018,Ogura,Kaoru,小倉,薫
yamasmo01,93393809,1954112,Yamasaki,Moriaki,山崎,盛昭
kitagyo01,51753808,1959031,Kitagawa,Yoshio,北川,芳男
taruino01,81083807,1953059,Tarui,Nobuaki,樽井,信章
yamazhi02,01403808,1959074,Yamazaki,Hiromi,山崎,弘美
minamki01,91693805,1952083,Minami,Kikuichi,南,菊一
matsuma08,81883802,1956099,Matsuoka,Masatoshi,松岡,雅俊
hasegsh03,01403802,1956076,Hasegawa,Shigeo,長谷川,繁雄
satoki02,71973807,1953045,Sato,Kimio,佐藤,公男
inoeyo03,51153803,1951007,Inoe,Yoshiaki,井上,佳明
sakamno01,61063800,1955055,Sakamoto,Noboru,坂本,登
higucsa01,11413805,1952069,Higuchi,Sadakazu,樋口,貞一
okubohi04,81383807,1953019,Okubo,Hideo,大久保,英男
okadayu03,61563802,1956026,Okada,Yutaka,岡田,豊
matonya01,51453804,1957072,Matono,Yasunobu,的野,安修
iwaika01,71373807,1953013,Iwai,Katsumi,岩井,活水
mejiaro01,01003822,1966055,Mejias,Roman,Ｒ．マヒナス,
kaneyhi01,11313803,1951010,Kaneyoshi,Hiroshi,兼吉,寛
bloomja01,21023821,1960056,Bloomfield,Jack,ブルーム,
kanzaya01,91393803,1951015,Kanzaki,Yasutaka,神崎,安隆
haradta01,71873809,1954091,Harada,Takashi,原田,高史
yoshita09,21823805,1952096,Yoshinari,Takeo,吉成,武雄
matsuno05,31633805,1952081,Matsuyama,Noboru,松山,昇
mandamu01,33533800,1955120,Manda,Mutsuo,万田,睦夫
suzukko04,11013805,1952050,Suzuki,Koji,鈴木,康司
akamary01,71173807,1953003,Akamatsu,Ryo,赤松,瞭
nagatka01,21223807,1953066,Nagata,Kazuhiro,永田,和弘
haidoto01,61263805,1952066,Haido,Toshio,拝藤,聖雄
tanakic02,51053805,1952054,Tanaka,Ichiro,田中,一朗
kawakyo01,21723809,1954035,Kawakami,Yoshinobu,川上,義信
kawasta02,31333803,1951013,Kawashima,Takashi,川島,孝
nakanta03,11613809,1954077,Nakano,Takao,中野,隆夫
murathi01,83183809,1954107,Murata,Hirohide,村田,博秀
dodota01,91493809,1954072,Dodo,Takao,百々,隆夫
onohi03,01303809,1954027,Ono,Hiroshi,小野,拓
osakimi01,11513807,1953020,Osaki,Mitsuo,大崎,三男
aoyamhi03,51153807,1953002,Aoyama,Hiroshi,青山,浩
yamauka02,51853805,1952092,Yamauchi,Kazuhiro,山内,一弘
ichiyta01,31333800,1955011,Ichiyanagi,Tadanao,一柳,忠尚
ishiksu01,41143809,1954007,Ishikawa,Susumu,石川,進
tosento01,61063805,1952058,Tosen,Toji,東泉,東二
katayyo01,61563800,1955028,Katayama,Yoshimi,片山,嘉視
tamakha01,11413809,1954067,Tamaki,Haruo,玉木,春雄
ohatash01,21323805,1952013,Ohata,Shosaku,大畑,庄作
tezawsh01,41043805,1952057,Tezawa,Shoji,手沢,庄司
otoyu01,81383809,1954017,Oto,Yuki,大戸,雄記
ukitait01,41343807,1953017,Ukita,Itsuro,浮田,逸郎
kondash01,21423801,1950073,Konda,Shuzo,紺田,周三
blasido01,01003824,1967055,Blasingame,Don,ブレイザー,
osawake01,51553802,1956021,Osawa,Keiji,大沢,啓二
nakanyo01,51753803,1951032,Nakanishi,Yoshiyuki,中西,由行
fernach01,41043820,1965057,Fernandez,Chico,Ｃ．フェルナンデス,
hayassh02,51653802,,Hayashi,Shigeru,林,茂
izawaos01,71173803,1951004,Izawa,Osamu,伊沢,修
suzukta10,81983807,1953049,Suzuki,Takeshi,鈴木,武
takahma05,61063807,1953056,Takahashi,Masaki,高橋,真輝
nagaiya02,01203807,1953065,Nagai,Yasuo,永井,康雄
mizuksh01,23123809,1954102,Mizukami,Shizuya,水上,静哉
hiroota02,91893809,1954092,Hirooka,Tatsuro,広岡,達朗
nakamku03,71273807,1953063,Nakamura,Kunio,中村,国雄
hakodju01,41743803,1951036,Hakoda,Jun,箱田,淳
miyajyo01,21623805,1952086,Miyaji,Yoshitomo,宮地,惟友
gotoju01,11513803,1951022,Goto,Junjiro,後藤,順治郎
odaki01,91393809,1954026,Oda,Kimio,小田,喜美雄
muratta02,41643805,1952087,Murato,Tatsuaki,村戸,龍明
hanaiyu01,81083804,1957058,Hanai,Yu,花井,悠
suzuksa01,21523803,1951026,Suzuki,Sachio,鈴木,幸雄
kimurto01,31233801,1950062,Kimura,Tomio,木村,富雄
otsuat01,91593802,1956024,Otsu,Atsushi,大津,淳
kawaghi02,41743809,1954036,Kawaguchi,Hideyuki,川口,秀之
kitaghi02,11713805,1952029,Kitagawa,Hisaji,北川,久治
sardijo01,11913808,1959039,Sardinha,John,Ｊ．サディナ,
mortobu01,41443841,1970076,Morton,Bubba,Ｂ．モートン,
iwashmo01,11313809,1954009,Iwashita,Morimichi,岩下,守道
kinosik01,81783809,1954042,Kinoshita,Ikuhiko,木下,育彦
komorko02,81983809,1954050,Komori,Kosei,小森,光生
takeuka01,23123801,1950101,Takeuchi,Kazuo,武内,和男
haradya01,23123800,1955105,Harada,Yasuaki,原田,康明
kobayse03,11013800,1955051,Kobayashi,Sensuke,小林,宣介
togucta01,11213807,1953060,Toguchi,Takatsugu,戸口,天従
satosh07,01003800,1955058,Sato,Shigeo,佐藤,重雄
hasebta01,41243805,1952067,Hasebe,Takeshi,長谷部,健
masush01,81783803,1951039,Masu,Shigemasa,桝,重正
araika02,21123801,1950004,Arai,Kazuhito,新居,一仁
kamiysa01,31733807,1953029,Kamiya,Sadao,神谷,定男
hamazma02,31833809,1954089,Hamazaki,Masaru,浜崎,勝
nishiko06,11413807,1953068,Nishiwaki,Koji,西脇,光二
krsnimi01,21323827,1963016,Krsnich,Mike,クレス,
kamiyei01,01303803,1951011,Kamiyama,Eisaku,神山,栄作
asproke01,31133829,1964001,Aspromonte,Ken,アスプロ,
takahak05,93193801,1950099,Takahashi,Akira,高橋,輝
fujiise01,01403805,1952074,Fujii,Seiichiro,藤井,清一郎
sasakmo01,71973802,1956044,Sasaki,Motoji,佐々木,元治
tokunki01,11713803,1951030,Tokunaga,Kikuo,徳永,喜久夫
kawakmi01,11213801,1950056,Kawakami,Michio,河上,道雄
parendi01,91493802,1956074,Parente,Dick,Ｇ．パレニイ,
ishigka02,31333807,1953008,Ishigaki,Kazuo,石垣,一夫
hosakyu01,11813802,1956091,Hosaka,Yukinaga,保坂,幸永
satota07,61763805,1952040,Sato,Takao,佐藤,孝夫
essegch01,81983829,1964050,Essegian,Chuck,チャック,
fujitmo01,41243804,1957067,Fujita,Motoshi,藤田,元司
narafu01,01403809,1954080,Nara,Fujiya,奈良,不二也
tanedhi02,61563803,1951028,Taneda,Hiroshi,種田,弘
yamasta03,93693801,1950184,Yamashita,Takeshi,山下,健
watanre01,43543809,1954125,Watanabe,Reijiro,渡辺,礼次郎
ishibka01,51353807,1953009,Ishibachi,Katsumi,石鉢,勝美
kusumsh01,41343803,1951018,Kusumi,Shizuo,久住,静男
stankjo01,91793821,1960034,Stanka,Joe,Ｊ．スタンカ,
longal01,71873807,1953093,Long,Al,Ａ．ロング,
mifunma01,71673805,1952084,Mifune,Masatoshi,三船,正俊
ogawahi06,61163803,1951009,Ogawa,Hideo,小川,英雄
takahch02,41043807,1953055,Takahashi,Chitomi,高橋,千年美
sugimma01,81983805,1952048,Sugimoto,Masaru,椙本,勝
okadais01,81383805,1952016,Okada,Isao,岡田,功
sakaita02,91593803,1951023,Sakai,Takehisa,酒井,豪久
marshji01,51053827,1963053,Marshall,Jim,Ｊ．マーシャル,
fujitta04,61863809,1954095,Fujita,Tatsuo,藤田,辰雄
takadko02,01203809,1954056,Takada,Kosaku,高田,耕作
yabumka01,43443801,1950177,Yabumoto,Kazuo,薮本,和男
kanaimi01,51053801,1950052,Kanai,Mitsumori,金井,満盛
hondait01,33233801,1950161,Honda,Itsuro,本多,逸郎
shiosmo01,71673801,1950083,Shiose,Morimichi,塩瀬,盛道
kinosma01,41543805,1952031,Kinoshita,Masahiro,木下,雅弘
ogiwata01,11913801,1950040,Ogiwara,Takashi,荻原,隆
handaha01,91093806,1958054,Handa,Haruo,半田,春夫
otsuma01,81183803,1951008,Otsu,Mamoru,大津,守
yoshima10,43643801,1950187,Yoshiwaka,Masahiro,吉若,昌弘
okamois01,61763801,1950036,Okamoto,Isami,岡本,伊三美
matsumi05,33133809,1954099,Matsuoka,Mitsuo,松岡,光雄
fujiese01,61463807,1953078,Fujie,Seishi,藤江,清志
tanedku01,21023805,1952056,Taneda,Kunihisa,種田,訓久
tamagka01,83183801,1950109,Tamagawa,Kaoru,玉川,郁
baumeji01,01903827,1963046,Baumer,Jim,Ｊ．バーマ,
omurata01,51553809,1954020,Omura,Takashi,大村,高史
pinckbi01,43143800,1955106,Pinckard,Bill,Ｂ．ピンカード,
naitohi01,01503898,1949025,Naito,Hirofumi,内藤,博文
inoeya01,81183807,1953012,Inoe,Yasuo,井上,安雄
zimmedo01,81383822,1966019,Zimmer,Don,Ｄ．ジマー,
araokak01,91193801,1950005,Araoka,Akira,荒岡,昭
matsuya03,71673807,1953083,Matsuda,Yasuhiko,松田,康彦
ikedayo01,21123803,1951003,Ikeda,Yoshio,池田,吉夫
hiraiko01,71773898,1949033,Hirai,Ko,平井,興
larkeno01,91493820,1965074,Larker,Norm,Ｎ．ラーカー,
kawacta01,11913802,1956030,Kawachi,Tadamichi,河内,忠吾
nomoto01,21623809,1954084,Nomo,Tokumi,野母,得見
yasudma01,93493801,1950175,Yasuda,Masao,安田,昌雄
matsuki03,03203801,1950165,Matsuda,Kiyoshi,松田,清
fujimak01,81083805,1952076,Fujimichi,Akikazu,藤道,昭和
suzukta11,21823801,1950094,Suzuki,Takashi,鈴木,隆
sugiysh05,41043809,1954055,Sugiyama,Shinjiro,杉山,真治郎
shimaka03,21323898,1949016,Shimamoto,Kazuo,島本,和夫
osakiak01,91793801,1950032,Osaki,Akio,大崎,昭夫
sugikki01,61963807,1953048,Sugikawa,Kikuo,杉川,喜久雄
shibaei01,01603801,1950085,Shibata,Eiji,柴田,英治
katoak02,91993801,1950049,Kato,Akio,加藤,晃郎
foytapa01,11213820,1965060,Foytack,Paul,Ｐ．ホイタック,
hikicno01,31433805,1952068,Hikichi,Nobuyuki,引地,信之
yamagmi02,83483801,1950179,Yamaguchi,Mikio,山口,幹雄
konohi02,31533803,1951019,Kono,Hiroshi,河野,博
nakajma01,23523801,1950127,Nakajima,Mamoru,中島,執
hakodyo01,13913801,1950138,Hakoda,Yoshikatsu,箱田,義勝
kimurka02,71973800,1955044,Kimura,Kazuo,木村,一夫
takagki01,91093805,1952052,Takagi,Kimio,高木,公男
asadaha01,31133803,1951001,Asada,Hajime,浅田,肇
fujisno01,61663802,1956088,Fujishige,Noboru,藤重,登
oneilma01,11313805,1952010,O'Neil,Marion,Ｍ．オニール,
stonede01,11913829,1964041,Stone,Dean,Ｄ．ストーン,
konoak02,41743805,1952035,Kono,Akinobu,河野,昭修
numazko01,31433807,1953071,Numazawa,Koichiro,沼沢,康一郎
igarata01,61163801,1950007,Igarashi,Tatsuma,五十嵐,辰馬
arakahi02,21123807,1953007,Arakawa,Hiroshi,荒川,博
kawagyo01,41043801,1950058,Kawaguchi,Yoshihiro,川口,芳弘
inoesh02,71173805,1952005,Inoe,Shinichi,井上,慎一
yatsuto01,31833805,1952091,Yatsunami,Tomoyuki,八浪,知行
kaibeka01,51553805,1952022,Kaibe,Kazuo,海部,和夫
mickegl01,81283808,1959068,Mickens,Glenn,Ｇ．ミケンズ,
itoma04,51353801,1950016,Ito,Makizo,伊藤,万喜三
higasna03,33033801,1950151,Higashidani,Natsuki,東谷,夏樹
ishigta01,41143803,1951005,Ishiguro,Tadashi,石黒,忠
kawashi02,81083801,1950060,Kawase,Hiroyuki,川瀬,宏之
nonomhi01,91793803,1951034,Nonomura,Hiroshi,野々村,寛
nabesko01,71773803,1951033,Nabeshima,Kojiro,鍋島,鉱次郎
burnspe01,11213829,1964061,Burnside,Pete,Ｐ．バーンサイド,
nishito05,91293805,1952063,Nishida,Toru,西田,亨
kagawhi01,41943801,1950044,Kagawa,Hidemitsu,香川,秀光
otato02,21523802,1956022,Ota,Toshiyuki,太田,敏行
hatsuei01,33933801,1950141,Hatsuoka,Eiji,初岡,栄治
aizawsu02,31133807,1953001,Aizawa,Susumu,相沢,進
paineph01,11613807,1953080,Paine,Phil,Ｐ．ペイン,
haraka01,51853809,1954090,Hara,Katsuhiko,原,勝彦
