playerID,yearID,gameNum,gameID,teamID,lgID,GP,startingPos
shibais01,1965,3,NPB1965AS3,AL,AL,1,0
kurokmo01,1965,3,NPB1965AS3,AL,AL,1,0
muraymi01,1965,3,NPB1965AS3,AL,AL,1,0
takahsh04,1965,3,NPB1965AS3,AL,AL,1,0
marshji01,1965,3,NPB1965AS3,AL,AL,1,0
takakte01,1965,3,NPB1965AS3,NL,NL,1,9
hirosyo02,1965,3,NPB1965AS3,NL,NL,1,8
horigmo01,1965,3,NPB1965AS3,NL,NL,1,7
roigto01,1965,3,NPB1965AS3,NL,NL,1,6
kodamak01,1965,3,NPB1965AS3,NL,NL,1,5
spencda01,1965,3,NPB1965AS3,NL,NL,1,4
agcaofr01,1965,3,NPB1965AS3,NL,NL,1,3
nomurka03,1965,3,NPB1965AS3,NL,NL,1,2
ikenama01,1965,3,NPB1965AS3,NL,NL,1,1
miuraki01,1965,3,NPB1965AS3,NL,NL,1,0
doima03,1965,3,NPB1965AS3,NL,NL,1,0
tanakmi05,1965,3,NPB1965AS3,NL,NL,1,0
ozakiyu01,1965,3,NPB1965AS3,NL,NL,1,0
yamamha01,1965,3,NPB1965AS3,NL,NL,1,0
daigota01,1965,3,NPB1965AS3,NL,NL,1,0
yoshita08,1965,3,NPB1965AS3,NL,NL,1,0
maedama01,1965,3,NPB1965AS3,NL,NL,1,0
takagta03,1965,3,NPB1965AS3,NL,NL,1,0
koikeke01,1965,3,NPB1965AS3,NL,NL,1,0
aonosh01,1965,3,NPB1965AS3,NL,NL,1,0
hayasto02,1965,3,NPB1965AS3,NL,NL,1,0
busujsh01,1965,3,NPB1965AS3,NL,NL,1,0
tokuhto01,1965,3,NPB1965AS3,NL,NL,1,0
kajimta02,1965,3,NPB1965AS3,NL,NL,1,0
minagmu01,1965,3,NPB1965AS3,NL,NL,1,0
yamamka08,1966,1,NPB1966AS1,AL,AL,1,9
nakato01,1966,1,NPB1966AS1,AL,AL,1,8
etosh02,1966,1,NPB1966AS1,AL,AL,1,7
yoshiyo03,1966,1,NPB1966AS1,AL,AL,1,6
nagassh02,1966,1,NPB1966AS1,AL,AL,1,5
takagmo01,1966,1,NPB1966AS1,AL,AL,1,4
ohsa01,1966,1,NPB1966AS1,AL,AL,1,3
morima01,1966,1,NPB1966AS1,AL,AL,1,2
jonocku01,1966,1,NPB1966AS1,AL,AL,1,1
tohigo01,1966,1,NPB1966AS1,AL,AL,1,0
kondoka02,1966,1,NPB1966AS1,AL,AL,1,0
ogawake01,1966,1,NPB1966AS1,AL,AL,1,0
yamauka02,1966,1,NPB1966AS1,AL,AL,1,0
tsujiyo02,1966,1,NPB1966AS1,AL,AL,1,0
matsuma06,1966,1,NPB1966AS1,AL,AL,1,0
tanakta06,1966,1,NPB1966AS1,AL,AL,1,0
yokomka01,1966,1,NPB1966AS1,AL,AL,1,0
yanorku01,1966,1,NPB1966AS1,AL,AL,1,0
kobata01,1966,1,NPB1966AS1,AL,AL,1,0
bacquge01,1966,1,NPB1966AS1,AL,AL,1,0
ryuke01,1966,1,NPB1966AS1,AL,AL,1,0
shibais01,1966,1,NPB1966AS1,AL,AL,1,0
busujsh01,1966,1,NPB1966AS1,NL,NL,1,9
hirosyo02,1966,1,NPB1966AS1,NL,NL,1,8
harimis01,1966,1,NPB1966AS1,NL,NL,1,7
koikeke01,1966,1,NPB1966AS1,NL,NL,1,6
baumeji01,1966,1,NPB1966AS1,NL,NL,1,5
bloomja01,1966,1,NPB1966AS1,NL,NL,1,4
enomoki01,1966,1,NPB1966AS1,NL,NL,1,3
nomurka03,1966,1,NPB1966AS1,NL,NL,1,2
koyamma02,1966,1,NPB1966AS1,NL,NL,1,1
sagake01,1966,1,NPB1966AS1,NL,NL,1,0
doima03,1966,1,NPB1966AS1,NL,NL,1,0
maedama01,1966,1,NPB1966AS1,NL,NL,1,0
kunisya01,1966,1,NPB1966AS1,NL,NL,1,0
yonedte01,1966,1,NPB1966AS1,NL,NL,1,0
bolesca01,1966,1,NPB1966AS1,NL,NL,1,0
iishire01,1966,1,NPB1966AS1,NL,NL,1,0
adachmi01,1966,1,NPB1966AS1,NL,NL,1,0
takakte01,1966,1,NPB1966AS1,NL,NL,1,0
funadka01,1966,1,NPB1966AS1,NL,NL,1,0
yamamka08,1966,2,NPB1966AS2,AL,AL,1,9
shibais01,1966,2,NPB1966AS2,AL,AL,1,8
etosh02,1966,2,NPB1966AS2,AL,AL,1,7
yoshiyo03,1966,2,NPB1966AS2,AL,AL,1,6
nagassh02,1966,2,NPB1966AS2,AL,AL,1,5
takagmo01,1966,2,NPB1966AS2,AL,AL,1,4
ohsa01,1966,2,NPB1966AS2,AL,AL,1,3
tsujiyo02,1966,2,NPB1966AS2,AL,AL,1,2
muraymi01,1966,2,NPB1966AS2,AL,AL,1,1
yamauka02,1966,2,NPB1966AS2,AL,AL,1,0
nakato01,1966,2,NPB1966AS2,AL,AL,1,0
morima01,1966,2,NPB1966AS2,AL,AL,1,0
tohigo01,1966,2,NPB1966AS2,AL,AL,1,0
ryuke01,1966,2,NPB1966AS2,AL,AL,1,0
yokomka01,1966,2,NPB1966AS2,AL,AL,1,0
yanorku01,1966,2,NPB1966AS2,AL,AL,1,0
kondoka02,1966,2,NPB1966AS2,AL,AL,1,0
yamanta03,1966,2,NPB1966AS2,AL,AL,1,0
nakammi04,1966,2,NPB1966AS2,AL,AL,1,0
bandoei01,1966,2,NPB1966AS2,AL,AL,1,0
kobata01,1966,2,NPB1966AS2,AL,AL,1,0
horiuts01,1966,2,NPB1966AS2,AL,AL,1,0
tanakta06,1966,2,NPB1966AS2,AL,AL,1,0
matsuma06,1966,2,NPB1966AS2,AL,AL,1,0
doima03,1966,2,NPB1966AS2,NL,NL,1,9
hirosyo02,1966,2,NPB1966AS2,NL,NL,1,8
harimis01,1966,2,NPB1966AS2,NL,NL,1,7
funadka01,1966,2,NPB1966AS2,NL,NL,1,6
baumeji01,1966,2,NPB1966AS2,NL,NL,1,5
bloomja01,1966,2,NPB1966AS2,NL,NL,1,4
enomoki01,1966,2,NPB1966AS2,NL,NL,1,3
wadahi02,1966,2,NPB1966AS2,NL,NL,1,2
ikenama01,1966,2,NPB1966AS2,NL,NL,1,1
takakte01,1966,2,NPB1966AS2,NL,NL,1,0
koikeke01,1966,2,NPB1966AS2,NL,NL,1,0
maedama01,1966,2,NPB1966AS2,NL,NL,1,0
miuraki01,1966,2,NPB1966AS2,NL,NL,1,0
kunisya01,1966,2,NPB1966AS2,NL,NL,1,0
moriyto01,1966,2,NPB1966AS2,NL,NL,1,0
busujsh01,1966,2,NPB1966AS2,NL,NL,1,0
inaoka01,1966,2,NPB1966AS2,NL,NL,1,0
nomurka03,1966,2,NPB1966AS2,NL,NL,1,0
iishire01,1966,2,NPB1966AS2,NL,NL,1,0
yamamka08,1966,3,NPB1966AS3,AL,AL,1,9
kondoka02,1966,3,NPB1966AS3,AL,AL,1,8
yamauka02,1966,3,NPB1966AS3,AL,AL,1,7
kobata01,1966,3,NPB1966AS3,AL,AL,1,6
nagassh02,1966,3,NPB1966AS3,AL,AL,1,5
takagmo01,1966,3,NPB1966AS3,AL,AL,1,4
ohsa01,1966,3,NPB1966AS3,AL,AL,1,3
tanakta06,1966,3,NPB1966AS3,AL,AL,1,2
obasu01,1966,3,NPB1966AS3,AL,AL,1,1
yoshiyo03,1966,3,NPB1966AS3,AL,AL,1,0
bandoei01,1966,3,NPB1966AS3,AL,AL,1,0
nakato01,1966,3,NPB1966AS3,AL,AL,1,0
tohigo01,1966,3,NPB1966AS3,AL,AL,1,0
shibais01,1966,3,NPB1966AS3,AL,AL,1,0
matsuma06,1966,3,NPB1966AS3,AL,AL,1,0
yanorku01,1966,3,NPB1966AS3,AL,AL,1,0
yokomka01,1966,3,NPB1966AS3,AL,AL,1,0
tsujiyo02,1966,3,NPB1966AS3,AL,AL,1,0
morima01,1966,3,NPB1966AS3,AL,AL,1,0
yamanta03,1966,3,NPB1966AS3,AL,AL,1,0
etosh02,1966,3,NPB1966AS3,AL,AL,1,0
bacquge01,1966,3,NPB1966AS3,AL,AL,1,0
horiuts01,1966,3,NPB1966AS3,AL,AL,1,0
doima03,1966,3,NPB1966AS3,NL,NL,1,9
hirosyo02,1966,3,NPB1966AS3,NL,NL,1,8
harimis01,1966,3,NPB1966AS3,NL,NL,1,7
koikeke01,1966,3,NPB1966AS3,NL,NL,1,6
maedama01,1966,3,NPB1966AS3,NL,NL,1,5
kunisya01,1966,3,NPB1966AS3,NL,NL,1,4
baumeji01,1966,3,NPB1966AS3,NL,NL,1,3
nomurka03,1966,3,NPB1966AS3,NL,NL,1,2
naritfu01,1966,3,NPB1966AS3,NL,NL,1,1
enomoki01,1966,3,NPB1966AS3,NL,NL,1,0
iishire01,1966,3,NPB1966AS3,NL,NL,1,0
bloomja01,1966,3,NPB1966AS3,NL,NL,1,0
funadka01,1966,3,NPB1966AS3,NL,NL,1,0
tanemma01,1966,3,NPB1966AS3,NL,NL,1,0
suzukke05,1966,3,NPB1966AS3,NL,NL,1,0
minagmu01,1966,3,NPB1966AS3,NL,NL,1,0
busujsh01,1966,3,NPB1966AS3,NL,NL,1,0
moriyto01,1966,3,NPB1966AS3,NL,NL,1,0
jackslo01,1967,1,NPB1967AS1,AL,AL,1,9
shibais01,1967,1,NPB1967AS1,AL,AL,1,8
etosh02,1967,1,NPB1967AS1,AL,AL,1,7
fujitta03,1967,1,NPB1967AS1,AL,AL,1,6
nagassh02,1967,1,NPB1967AS1,AL,AL,1,5
doish01,1967,1,NPB1967AS1,AL,AL,1,4
ohsa01,1967,1,NPB1967AS1,AL,AL,1,3
morima01,1967,1,NPB1967AS1,AL,AL,1,2
kanedma02,1967,1,NPB1967AS1,AL,AL,1,1
kondoka02,1967,1,NPB1967AS1,AL,AL,1,0
tsujiyo02,1967,1,NPB1967AS1,AL,AL,1,0
takagmo01,1967,1,NPB1967AS1,AL,AL,1,0
kuroeyu01,1967,1,NPB1967AS1,AL,AL,1,0
yamamka08,1967,1,NPB1967AS1,AL,AL,1,0
suzukki01,1967,1,NPB1967AS1,AL,AL,1,0
enatsyu01,1967,1,NPB1967AS1,AL,AL,1,0
tohigo01,1967,1,NPB1967AS1,AL,AL,1,0
jonocku01,1967,1,NPB1967AS1,AL,AL,1,0
sugawka01,1967,1,NPB1967AS1,AL,AL,1,0
matsuma06,1967,1,NPB1967AS1,AL,AL,1,0
nakato01,1967,1,NPB1967AS1,AL,AL,1,0
nagaito04,1967,1,NPB1967AS1,NL,NL,1,9
doima03,1967,1,NPB1967AS1,NL,NL,1,8
harimis01,1967,1,NPB1967AS1,NL,NL,1,7
oshitts01,1967,1,NPB1967AS1,NL,NL,1,6
morimki01,1967,1,NPB1967AS1,NL,NL,1,5
blasido01,1967,1,NPB1967AS1,NL,NL,1,4
osugika01,1967,1,NPB1967AS1,NL,NL,1,3
nomurka03,1967,1,NPB1967AS1,NL,NL,1,2
ikenama01,1967,1,NPB1967AS1,NL,NL,1,1
koikeke01,1967,1,NPB1967AS1,NL,NL,1,0
takagta03,1967,1,NPB1967AS1,NL,NL,1,0
maedama01,1967,1,NPB1967AS1,NL,NL,1,0
ikebega01,1967,1,NPB1967AS1,NL,NL,1,0
okamuko02,1967,1,NPB1967AS1,NL,NL,1,0
yamagfu01,1967,1,NPB1967AS1,NL,NL,1,0
kajimta02,1967,1,NPB1967AS1,NL,NL,1,0
yonedte01,1967,1,NPB1967AS1,NL,NL,1,0
minagmu01,1967,1,NPB1967AS1,NL,NL,1,0
kondoka02,1967,2,NPB1967AS2,AL,AL,1,9
nakato01,1967,2,NPB1967AS2,AL,AL,1,8
etosh02,1967,2,NPB1967AS2,AL,AL,1,7
kuroeyu01,1967,2,NPB1967AS2,AL,AL,1,6
nagassh02,1967,2,NPB1967AS2,AL,AL,1,5
takagmo01,1967,2,NPB1967AS2,AL,AL,1,4
ohsa01,1967,2,NPB1967AS2,AL,AL,1,3
shinthi02,1967,2,NPB1967AS2,AL,AL,1,2
ogawake01,1967,2,NPB1967AS2,AL,AL,1,1
enatsyu01,1967,2,NPB1967AS2,AL,AL,1,0
matsuma06,1967,2,NPB1967AS2,AL,AL,1,0
tsujiyo02,1967,2,NPB1967AS2,AL,AL,1,0
bandoei01,1967,2,NPB1967AS2,AL,AL,1,0
yamamka08,1967,2,NPB1967AS2,AL,AL,1,0
fujitta03,1967,2,NPB1967AS2,AL,AL,1,0
jackslo01,1967,2,NPB1967AS2,AL,AL,1,0
oishiya01,1967,2,NPB1967AS2,AL,AL,1,0
shibais01,1967,2,NPB1967AS2,AL,AL,1,0
morima01,1967,2,NPB1967AS2,AL,AL,1,0
doish01,1967,2,NPB1967AS2,AL,AL,1,0
nagaito04,1967,2,NPB1967AS2,NL,NL,1,9
doima03,1967,2,NPB1967AS2,NL,NL,1,8
harimis01,1967,2,NPB1967AS2,NL,NL,1,7
yamagfu01,1967,2,NPB1967AS2,NL,NL,1,6
morimki01,1967,2,NPB1967AS2,NL,NL,1,5
blasido01,1967,2,NPB1967AS2,NL,NL,1,4
osugika01,1967,2,NPB1967AS2,NL,NL,1,3
nomurka03,1967,2,NPB1967AS2,NL,NL,1,2
naritfu01,1967,2,NPB1967AS2,NL,NL,1,1
maedama01,1967,2,NPB1967AS2,NL,NL,1,0
hakuji01,1967,2,NPB1967AS2,NL,NL,1,0
okamuko02,1967,2,NPB1967AS2,NL,NL,1,0
oshitts01,1967,2,NPB1967AS2,NL,NL,1,0
bolesca01,1967,2,NPB1967AS2,NL,NL,1,0
adachmi01,1967,2,NPB1967AS2,NL,NL,1,0
tanakmi05,1967,2,NPB1967AS2,NL,NL,1,0
takagta03,1967,2,NPB1967AS2,NL,NL,1,0
ikebega01,1967,2,NPB1967AS2,NL,NL,1,0
moriyto01,1967,2,NPB1967AS2,NL,NL,1,0
matsuma06,1967,3,NPB1967AS3,AL,AL,1,9
shibais01,1967,3,NPB1967AS3,AL,AL,1,8
etosh02,1967,3,NPB1967AS3,AL,AL,1,7
fujitta03,1967,3,NPB1967AS3,AL,AL,1,6
nagassh02,1967,3,NPB1967AS3,AL,AL,1,5
doish01,1967,3,NPB1967AS3,AL,AL,1,4
tohigo01,1967,3,NPB1967AS3,AL,AL,1,3
tsujiyo02,1967,3,NPB1967AS3,AL,AL,1,2
muraymi01,1967,3,NPB1967AS3,AL,AL,1,1
nakato01,1967,3,NPB1967AS3,AL,AL,1,0
morinch01,1967,3,NPB1967AS3,AL,AL,1,0
kuroeyu01,1967,3,NPB1967AS3,AL,AL,1,0
bacquge01,1967,3,NPB1967AS3,AL,AL,1,0
ohsa01,1967,3,NPB1967AS3,AL,AL,1,0
kondoka02,1967,3,NPB1967AS3,AL,AL,1,0
morima01,1967,3,NPB1967AS3,AL,AL,1,0
jackslo01,1967,3,NPB1967AS3,AL,AL,1,0
enatsyu01,1967,3,NPB1967AS3,AL,AL,1,0
bandoei01,1967,3,NPB1967AS3,AL,AL,1,0
yamamka08,1967,3,NPB1967AS3,AL,AL,1,0
takagmo01,1967,3,NPB1967AS3,AL,AL,1,0
nagaito04,1967,3,NPB1967AS3,NL,NL,1,9
doima03,1967,3,NPB1967AS3,NL,NL,1,8
harimis01,1967,3,NPB1967AS3,NL,NL,1,7
yamagfu01,1967,3,NPB1967AS3,NL,NL,1,6
morimki01,1967,3,NPB1967AS3,NL,NL,1,5
blasido01,1967,3,NPB1967AS3,NL,NL,1,4
osugika01,1967,3,NPB1967AS3,NL,NL,1,3
nomurka03,1967,3,NPB1967AS3,NL,NL,1,2
suzukke05,1967,3,NPB1967AS3,NL,NL,1,1
bolesca01,1967,3,NPB1967AS3,NL,NL,1,0
maedama01,1967,3,NPB1967AS3,NL,NL,1,0
koyamma02,1967,3,NPB1967AS3,NL,NL,1,0
ikenama01,1967,3,NPB1967AS3,NL,NL,1,0
takagta03,1967,3,NPB1967AS3,NL,NL,1,0
tanakmi05,1967,3,NPB1967AS3,NL,NL,1,0
oshitts01,1967,3,NPB1967AS3,NL,NL,1,0
ikebega01,1967,3,NPB1967AS3,NL,NL,1,0
watanta03,1967,3,NPB1967AS3,NL,NL,1,0
okamuko02,1967,3,NPB1967AS3,NL,NL,1,0
miyadka01,1967,3,NPB1967AS3,NL,NL,1,0
roberda01,1968,1,NPB1968AS1,AL,AL,1,9
kondoka02,1968,1,NPB1968AS1,AL,AL,1,8
etosh02,1968,1,NPB1968AS1,AL,AL,1,7
ichiesh01,1968,1,NPB1968AS1,AL,AL,1,6
nagassh02,1968,1,NPB1968AS1,AL,AL,1,5
doish01,1968,1,NPB1968AS1,AL,AL,1,4
ohsa01,1968,1,NPB1968AS1,AL,AL,1,3
itois02,1968,1,NPB1968AS1,AL,AL,1,2
shimage01,1968,1,NPB1968AS1,AL,AL,1,1
takegsh01,1968,1,NPB1968AS1,AL,AL,1,0
yamamka08,1968,1,NPB1968AS1,AL,AL,1,0
takadsh01,1968,1,NPB1968AS1,AL,AL,1,0
sotokyo01,1968,1,NPB1968AS1,AL,AL,1,0
chihayo01,1968,1,NPB1968AS1,AL,AL,1,0
kuroeyu01,1968,1,NPB1968AS1,AL,AL,1,0
morima01,1968,1,NPB1968AS1,AL,AL,1,0
matsuma06,1968,1,NPB1968AS1,AL,AL,1,0
enatsyu01,1968,1,NPB1968AS1,AL,AL,1,0
yamauka02,1968,1,NPB1968AS1,AL,AL,1,0
ogawake01,1968,1,NPB1968AS1,AL,AL,1,0
shibais01,1968,1,NPB1968AS1,AL,AL,1,0
doima03,1968,1,NPB1968AS1,NL,NL,1,9
lopezar01,1968,1,NPB1968AS1,NL,NL,1,8
harimis01,1968,1,NPB1968AS1,NL,NL,1,7
sakamto01,1968,1,NPB1968AS1,NL,NL,1,6
funadka01,1968,1,NPB1968AS1,NL,NL,1,5
blasido01,1968,1,NPB1968AS1,NL,NL,1,4
enomoki01,1968,1,NPB1968AS1,NL,NL,1,3
nomurka03,1968,1,NPB1968AS1,NL,NL,1,2
ikenama01,1968,1,NPB1968AS1,NL,NL,1,1
motoimi01,1968,1,NPB1968AS1,NL,NL,1,0
nagaito04,1968,1,NPB1968AS1,NL,NL,1,0
naritfu01,1968,1,NPB1968AS1,NL,NL,1,0
ishiish01,1968,1,NPB1968AS1,NL,NL,1,0
koikeke01,1968,1,NPB1968AS1,NL,NL,1,0
yanagto02,1968,1,NPB1968AS1,NL,NL,1,0
moriyto01,1968,1,NPB1968AS1,NL,NL,1,0
kunisya01,1968,1,NPB1968AS1,NL,NL,1,0
yamamka08,1968,2,NPB1968AS2,AL,AL,1,9
shibais01,1968,2,NPB1968AS2,AL,AL,1,8
etosh02,1968,2,NPB1968AS2,AL,AL,1,7
ichiesh01,1968,2,NPB1968AS2,AL,AL,1,6
nagassh02,1968,2,NPB1968AS2,AL,AL,1,5
doish01,1968,2,NPB1968AS2,AL,AL,1,4
ohsa01,1968,2,NPB1968AS2,AL,AL,1,3
tanakta06,1968,2,NPB1968AS2,AL,AL,1,2
aniyaso01,1968,2,NPB1968AS2,AL,AL,1,1
matsuma06,1968,2,NPB1968AS2,AL,AL,1,0
takadsh01,1968,2,NPB1968AS2,AL,AL,1,0
roberda01,1968,2,NPB1968AS2,AL,AL,1,0
kondoka02,1968,2,NPB1968AS2,AL,AL,1,0
horiuts01,1968,2,NPB1968AS2,AL,AL,1,0
kanedma02,1968,2,NPB1968AS2,AL,AL,1,0
ishitsh01,1968,2,NPB1968AS2,AL,AL,1,0
morima01,1968,2,NPB1968AS2,AL,AL,1,0
kuroeyu01,1968,2,NPB1968AS2,AL,AL,1,0
takegsh01,1968,2,NPB1968AS2,AL,AL,1,0
doima03,1968,2,NPB1968AS2,NL,NL,1,9
nagaito04,1968,2,NPB1968AS2,NL,NL,1,8
harimis01,1968,2,NPB1968AS2,NL,NL,1,7
sakamto01,1968,2,NPB1968AS2,NL,NL,1,6
funadka01,1968,2,NPB1968AS2,NL,NL,1,5
blasido01,1968,2,NPB1968AS2,NL,NL,1,4
lopezar01,1968,2,NPB1968AS2,NL,NL,1,3
nomurka03,1968,2,NPB1968AS2,NL,NL,1,2
suzukke05,1968,2,NPB1968AS2,NL,NL,1,1
koikeke01,1968,2,NPB1968AS2,NL,NL,1,0
takahyo05,1968,2,NPB1968AS2,NL,NL,1,0
daigota01,1968,2,NPB1968AS2,NL,NL,1,0
yonedte01,1968,2,NPB1968AS2,NL,NL,1,0
yoshita08,1968,2,NPB1968AS2,NL,NL,1,0
satomo01,1968,2,NPB1968AS2,NL,NL,1,0
kajimta02,1968,2,NPB1968AS2,NL,NL,1,0
enomoki01,1968,2,NPB1968AS2,NL,NL,1,0
kunisya01,1968,2,NPB1968AS2,NL,NL,1,0
minagmu01,1968,2,NPB1968AS2,NL,NL,1,0
itoko02,1968,2,NPB1968AS2,NL,NL,1,0
yanagto02,1968,2,NPB1968AS2,NL,NL,1,0
motoimi01,1968,2,NPB1968AS2,NL,NL,1,0
yamauka02,1968,3,NPB1968AS3,AL,AL,1,9
shibais01,1968,3,NPB1968AS3,AL,AL,1,8
etosh02,1968,3,NPB1968AS3,AL,AL,1,7
ichiesh01,1968,3,NPB1968AS3,AL,AL,1,6
nagassh02,1968,3,NPB1968AS3,AL,AL,1,5
doish01,1968,3,NPB1968AS3,AL,AL,1,4
ohsa01,1968,3,NPB1968AS3,AL,AL,1,3
itois02,1968,3,NPB1968AS3,AL,AL,1,2
bacquge01,1968,3,NPB1968AS3,AL,AL,1,1
kondoka02,1968,3,NPB1968AS3,AL,AL,1,0
roberda01,1968,3,NPB1968AS3,AL,AL,1,0
morima01,1968,3,NPB1968AS3,AL,AL,1,0
takadsh01,1968,3,NPB1968AS3,AL,AL,1,0
tanakta06,1968,3,NPB1968AS3,AL,AL,1,0
matsuma06,1968,3,NPB1968AS3,AL,AL,1,0
sotokyo01,1968,3,NPB1968AS3,AL,AL,1,0
kuroeyu01,1968,3,NPB1968AS3,AL,AL,1,0
gondoma01,1968,3,NPB1968AS3,AL,AL,1,0
enatsyu01,1968,3,NPB1968AS3,AL,AL,1,0
yamamka08,1968,3,NPB1968AS3,AL,AL,1,0
ogawake01,1968,3,NPB1968AS3,AL,AL,1,0
kanedma02,1968,3,NPB1968AS3,AL,AL,1,0
horiuts01,1968,3,NPB1968AS3,AL,AL,1,0
shimage01,1968,3,NPB1968AS3,AL,AL,1,0
chihayo01,1968,3,NPB1968AS3,AL,AL,1,0
doima03,1968,3,NPB1968AS3,NL,NL,1,9
lopezar01,1968,3,NPB1968AS3,NL,NL,1,8
harimis01,1968,3,NPB1968AS3,NL,NL,1,7
sakamto01,1968,3,NPB1968AS3,NL,NL,1,6
funadka01,1968,3,NPB1968AS3,NL,NL,1,5
blasido01,1968,3,NPB1968AS3,NL,NL,1,4
enomoki01,1968,3,NPB1968AS3,NL,NL,1,3
nomurka03,1968,3,NPB1968AS3,NL,NL,1,2
sakaika02,1968,3,NPB1968AS3,NL,NL,1,1
nagaito04,1968,3,NPB1968AS3,NL,NL,1,0
yanagto02,1968,3,NPB1968AS3,NL,NL,1,0
ikenama01,1968,3,NPB1968AS3,NL,NL,1,0
motoimi01,1968,3,NPB1968AS3,NL,NL,1,0
koikeke01,1968,3,NPB1968AS3,NL,NL,1,0
itoko02,1968,3,NPB1968AS3,NL,NL,1,0
kajimta02,1968,3,NPB1968AS3,NL,NL,1,0
sasakko02,1968,3,NPB1968AS3,NL,NL,1,0
suzukke05,1968,3,NPB1968AS3,NL,NL,1,0
satomo01,1968,3,NPB1968AS3,NL,NL,1,0
kunisya01,1968,3,NPB1968AS3,NL,NL,1,0
moriyto01,1968,3,NPB1968AS3,NL,NL,1,0
roberda01,1969,1,NPB1969AS1,AL,AL,1,9
takadsh01,1969,1,NPB1969AS1,AL,AL,1,8
etosh02,1969,1,NPB1969AS1,AL,AL,1,7
fujitta03,1969,1,NPB1969AS1,AL,AL,1,6
nagassh02,1969,1,NPB1969AS1,AL,AL,1,5
takegsh01,1969,1,NPB1969AS1,AL,AL,1,4
ohsa01,1969,1,NPB1969AS1,AL,AL,1,3
tabucko01,1969,1,NPB1969AS1,AL,AL,1,2
ogawake01,1969,1,NPB1969AS1,AL,AL,1,1
nakato01,1969,1,NPB1969AS1,AL,AL,1,0
matsuma06,1969,1,NPB1969AS1,AL,AL,1,0
yamauka02,1969,1,NPB1969AS1,AL,AL,1,0
morima01,1969,1,NPB1969AS1,AL,AL,1,0
yamamka08,1969,1,NPB1969AS1,AL,AL,1,0
sotokyo01,1969,1,NPB1969AS1,AL,AL,1,0
kuroeyu01,1969,1,NPB1969AS1,AL,AL,1,0
ishitsh01,1969,1,NPB1969AS1,AL,AL,1,0
muraymi01,1969,1,NPB1969AS1,AL,AL,1,0
itois02,1969,1,NPB1969AS1,AL,AL,1,0
takahka05,1969,1,NPB1969AS1,AL,AL,1,0
kanedma02,1969,1,NPB1969AS1,AL,AL,1,0
doish01,1969,1,NPB1969AS1,AL,AL,1,0
nagabyo01,1969,1,NPB1969AS1,NL,NL,1,9
nagaito04,1969,1,NPB1969AS1,NL,NL,1,8
harimis01,1969,1,NPB1969AS1,NL,NL,1,7
sakamto01,1969,1,NPB1969AS1,NL,NL,1,6
funadka01,1969,1,NPB1969AS1,NL,NL,1,5
yamazhi01,1969,1,NPB1969AS1,NL,NL,1,4
osugika01,1969,1,NPB1969AS1,NL,NL,1,3
daigota01,1969,1,NPB1969AS1,NL,NL,1,2
naritfu01,1969,1,NPB1969AS1,NL,NL,1,1
kanedto01,1969,1,NPB1969AS1,NL,NL,1,0
doima03,1969,1,NPB1969AS1,NL,NL,1,0
ikebega01,1969,1,NPB1969AS1,NL,NL,1,0
seito01,1969,1,NPB1969AS1,NL,NL,1,0
suzukke05,1969,1,NPB1969AS1,NL,NL,1,0
hironis01,1969,1,NPB1969AS1,NL,NL,1,0
yasuito01,1969,1,NPB1969AS1,NL,NL,1,0
blasido01,1969,1,NPB1969AS1,NL,NL,1,0
tanakmi05,1969,1,NPB1969AS1,NL,NL,1,0
kitarma01,1969,1,NPB1969AS1,NL,NL,1,0
hirosyo02,1969,1,NPB1969AS1,NL,NL,1,0
okamuko02,1969,1,NPB1969AS1,NL,NL,1,0
yamauka02,1969,2,NPB1969AS2,AL,AL,1,9
nakato01,1969,2,NPB1969AS2,AL,AL,1,8
etosh02,1969,2,NPB1969AS2,AL,AL,1,7
fujitta03,1969,2,NPB1969AS2,AL,AL,1,6
nagassh02,1969,2,NPB1969AS2,AL,AL,1,5
takegsh01,1969,2,NPB1969AS2,AL,AL,1,4
ohsa01,1969,2,NPB1969AS2,AL,AL,1,3
tabucko01,1969,2,NPB1969AS2,AL,AL,1,2
onosh02,1969,2,NPB1969AS2,AL,AL,1,1
roberda01,1969,2,NPB1969AS2,AL,AL,1,0
itois02,1969,2,NPB1969AS2,AL,AL,1,0
takadsh01,1969,2,NPB1969AS2,AL,AL,1,0
wakoto01,1969,2,NPB1969AS2,AL,AL,1,0
matsuma06,1969,2,NPB1969AS2,AL,AL,1,0
enatsyu01,1969,2,NPB1969AS2,AL,AL,1,0
hiramma02,1969,2,NPB1969AS2,AL,AL,1,0
yamamka08,1969,2,NPB1969AS2,AL,AL,1,0
doish01,1969,2,NPB1969AS2,AL,AL,1,0
nagaito04,1969,2,NPB1969AS2,NL,NL,1,9
ikebega01,1969,2,NPB1969AS2,NL,NL,1,8
doima03,1969,2,NPB1969AS2,NL,NL,1,7
sakamto01,1969,2,NPB1969AS2,NL,NL,1,6
funadka01,1969,2,NPB1969AS2,NL,NL,1,5
yamazhi01,1969,2,NPB1969AS2,NL,NL,1,4
osugika01,1969,2,NPB1969AS2,NL,NL,1,3
okamuko02,1969,2,NPB1969AS2,NL,NL,1,2
suzukke05,1969,2,NPB1969AS2,NL,NL,1,1
