playerID,yearID,stint,Glf,Gcf,Grf
matsuyu08,1990,1,,,1
matsuyu08,1991,1,1,,
matsuyu09,1970,1,,,1
matsuyu09,1971,1,2,,
matsuyu09,1972,1,,1,
matsuyu09,1981,1,1,,
mayumak01,1975,1,1,,
mayumak01,1977,1,13,45,8
mayumak01,1983,1,,7,1
mayumak01,1985,1,,,115
mayumak01,1985,2,,,2
mayumak01,1986,1,,,90
mayumak01,1986,2,,,1
mayumak01,1987,1,,4,108
mayumak01,1987,2,,,1
mayumak01,1988,1,,,106
mayumak01,1988,2,,,1
mayumak01,1989,1,1,,72
mayumak01,1990,1,65,,
mayumak01,1991,1,8,,68
mayumak01,1992,1,,,14
bunchme01,2002,1,1,,
brantma01,1984,1,15,,7
brownmi01,1990,1,8,,45
brownma01,1992,1,58,,8
brownma01,1993,1,33,,59
brownma01,1994,1,22,,3
brantmi01,1993,1,,,12
brouhma01,1986,1,12,113,
brouhma01,1987,1,1,5,
deninmi01,2015,1,55,,
dupremi01,1980,1,122,1,
diazmi01,1989,1,21,,
diazmi01,1990,1,21,,1
diazmi01,1991,1,1,,
frankmi01,1999,1,26,,68
frankmi01,2000,1,5,,
frankmi01,2000,2,5,,
francma02,2004,1,32,,
francma02,2005,1,54,,31
francma02,2005,2,,,1
francma02,2006,1,56,,1
mfuruxx01,2025,1,,,1
gerbemi01,2021,1,,,11
greenmi01,1997,1,7,,
hoffpmi01,2013,1,,,1
hallme01,1994,1,,,1
hallme01,1995,1,43,,
michihi01,1972,1,,1,
michihi01,1973,1,,,2
mifunhi01,1992,1,2,6,2
mifunhi01,1994,1,2,,
migitka01,1983,1,1,,
migitka01,1987,1,1,,
migitma01,1987,1,1,,1
migitma01,1989,1,4,3,2
migitma01,1990,1,,5,1
migitma01,1993,1,,,1
miharta01,1958,1,,,1
mihirha01,1959,1,,,1
mihirha01,1964,1,,,1
mihirha01,1965,1,1,1,
mikamyo01,1936,1,,,12
mikamyo01,1937,1,,19,
mikeka01,2017,1,,1,
mikeka01,2019,1,1,,
mikiha01,2006,1,,,1
mikihi02,1943,1,,,21
mikihi02,1944,1,24,,
mikiry01,2018,1,3,,
mikossu01,1988,1,3,1,1
mikossu01,1989,1,4,,
mikossu01,1994,1,,,1
mimayu01,2019,1,,,2
mimorma01,2025,1,,,4
mimurto01,1967,1,,1,
mimurto01,1982,1,2,,
minagmu01,1960,1,,1,
minagmu01,1964,1,1,1,1
minagmu01,1965,1,1,,1
minagmu01,1966,1,,,1
minagmu01,1967,1,1,,
minagya01,1976,1,,,1
minagya01,1977,1,1,,
minamry01,2005,1,1,,
minamry01,2006,1,,2,
minamry01,2008,1,1,,10
minamry01,2009,1,,1,8
minamry01,2010,1,2,7,9
minamry01,2011,1,8,,1
minamry01,2012,1,,2,6
minamto02,1983,1,36,,
minamto02,1984,1,,1,1
minamto02,1986,1,3,3,15
minamto02,1988,1,,2,10
minamto02,1989,1,6,26,6
minamto02,1991,1,2,31,1
minamto02,1991,2,,2,
minamto02,1992,1,2,,
minamto02,1994,1,1,,5
minamyu01,1951,1,,,103
minamyu01,1952,1,,,114
minamyu01,1953,1,,,121
minamyu01,1954,1,,,124
minamyu01,1954,2,,,2
minamyu01,1955,1,,,82
minamyu01,1956,1,,,22
minamyu01,1957,1,,,4
mineku01,1959,1,1,,
mineku01,1960,1,4,1,
mineku01,1961,1,2,,1
minodko01,1976,1,,1,
minodko01,1977,1,11,,3
minodko01,1978,1,95,1,12
minodko01,1979,1,104,2,13
minodko01,1980,1,120,1,
minodko01,1981,1,,,115
minodko01,1982,1,,,130
minodko01,1983,1,,,128
minodko01,1984,1,12,15,72
minodko01,1985,1,1,,103
minodko01,1986,1,,,67
minodko01,1987,1,,,113
minodko01,1988,1,17,14,22
minodko01,1989,1,8,,3
minodko01,1990,1,,,3
minohhi01,1950,1,3,18,12
minohhi01,1951,1,,,2
minohhi01,1952,1,1,54,11
minohhi01,1953,1,,15,36
minohhi01,1954,1,10,52,4
minohhi01,1955,1,,42,72
minohhi01,1956,1,88,1,29
misaoto01,1956,1,,,1
misawju01,1975,1,,1,
misawju01,1977,1,1,,
misawju01,1979,1,,,1
misawke01,1965,1,,,1
misawke01,1966,1,,1,3
misawke01,1967,1,,,2
misawke01,1968,1,,,14
misawke01,1969,1,,,8
misawke01,1970,1,,,2
misawke01,1972,1,4,,6
misawke01,1973,1,3,,
misawko01,1999,1,1,,
misonta01,1936,1,,,6
misonta01,1937,1,,6,1
misonta01,1938,1,2,,
misonta01,1939,1,6,,2
misonta01,1941,1,2,,28
misonta01,1942,1,11,4,20
misonta01,1943,1,22,,5
misonta01,1944,1,14,,
misonta01,1946,1,1,,33
misonta01,1947,1,,,2
misonta01,1948,1,,,33
misonta01,1950,1,3,,
misonta01,1951,1,,,1
mitomts01,1942,1,,,1
mitsuhi01,1986,1,,,1
mitsuma02,1975,1,3,,
mitsuma02,1976,1,,,2
mitsuma02,1977,1,,,1
mitsuma02,1978,1,,,1
mitsuma02,1979,1,1,,
mitsuna01,2007,1,,,1
mitsuru01,2025,1,1,,
mitsuto01,1971,1,,,1
miurada02,1993,1,2,,1
miurada02,1994,1,1,4,
miurada02,1995,1,2,,
miurada02,1996,1,,1,
miurada02,1997,1,,1,12
miurada02,1998,1,,,2
miurada02,1999,1,,,5
miurada02,2000,1,,1,
miurada02,2007,1,,,1
miuraka02,1965,1,,4,
miuraka02,1966,1,,1,
miuraki01,1958,1,,1,
miuraki01,1961,1,3,,
miuraki01,1963,1,,,1
miuraki01,1964,1,2,1,2
miuraki01,1965,1,1,,1
miuraki01,1966,1,2,2,4
miuraki01,1969,1,1,,
miuraki01,1972,1,2,,
miuraki01,1974,1,4,2,
miurama03,1976,1,,,1
miurama03,1977,1,,2,
miurama03,1982,1,2,,
miurama05,1959,1,,,1
miurama05,1961,1,,,1
miurata01,2003,1,,1,
miurata01,2004,1,,,2
miurata01,2005,1,2,,
miurata01,2006,1,2,1,6
miurata01,2009,1,,1,2
miwama01,2010,1,4,,
miwama01,2012,1,,1,1
miwama01,2013,1,3,2,2
miwama01,2014,1,2,,1
miwama01,2015,1,6,6,
miwama01,2016,1,1,,3
miwasa01,1973,1,,,1
miwasa01,1974,1,,1,
miwasa01,1975,1,4,,
miyadka01,1964,1,,,1
miyadka01,1968,1,,1,
miyadry01,1998,1,1,,
miyadry01,1999,1,1,,1
miyadry01,2003,1,,9,20
miyadry01,2004,1,,12,3
miyadry01,2005,1,,1,63
miyadry01,2006,1,,,109
miyadry01,2007,1,6,,
miyadry01,2008,1,3,3,
miyadry01,2009,1,,2,31
miyadry01,2010,1,8,,10
miyadry01,2011,1,8,,
miyadry01,2012,1,6,,3
miyagta01,1960,1,,4,6
miyagta01,1961,1,3,,3
miyagta01,1962,1,,1,
miyagta01,1963,1,,1,31
miyagta01,1964,1,8,1,9
miyagta01,1965,1,,1,11
miyagta01,1966,1,,1,4
miyagta01,1967,1,,4,
miyagta01,1968,1,,2,
miyahhi01,1961,1,4,,3
miyahhi01,1963,1,,,1
miyahhi01,1964,1,,,10
miyahhi01,1965,1,,,50
miyahhi01,1966,1,,,32
miyahhi01,1967,1,,,27
miyahhi01,1968,1,,,61
miyahhi01,1969,1,,,8
miyahhi01,1970,1,,,18
miyahhi01,1971,1,,,1
miyahhi01,1971,2,,,4
miyahhi01,1972,1,,,12
miyajka01,1995,1,11,,
miyajka01,1997,1,2,,
miyajka01,2000,1,,,13
miyajka01,2001,1,,,5
miyajka01,2002,1,6,62,2
miyajka01,2003,1,1,11,2
miyajka01,2004,1,1,,61
miyajka01,2005,1,38,,81
miyajka01,2005,2,,1,
miyajka01,2006,1,,,12
miyakta01,1958,1,1,,
miyakta01,1961,1,6,1,
miyakta02,1951,1,4,10,11
miyakta02,1952,1,50,,5
miyakta02,1953,1,3,,45
miyakta02,1954,1,6,18,14
miyakta02,1955,1,2,45,30
miyakta02,1956,1,7,29,44
miyakta02,1957,1,,1,3
miyakyu01,1981,1,,1,
miyakyu01,1985,1,,,3
miyamka01,1987,1,,,1
miyamka01,1990,1,,,2
miyamka01,1991,1,,,2
miyamka01,1992,1,3,,
miyamka01,1993,1,1,,
miyamka01,1996,1,3,,
miyamka01,1997,1,1,,
miyamka02,1959,1,,1,
miyamka02,1960,1,6,3,
miyamka02,1961,1,4,,1
miyamka02,1962,1,1,,
miyamke02,1984,1,,,1
miyamke02,1985,1,,,3
miyamke02,1986,1,,,1
miyamke02,1990,1,3,,4
miyamke02,1991,1,1,,4
miyamke02,1993,1,,,7
miyamke02,1996,1,1,,
miyamsh01,2020,1,1,,
miyamsh01,2022,1,4,,2
miyamsh03,1978,1,1,,
miyamsh03,1982,1,2,,
miyamsh03,1984,1,1,,4
miyamsh03,1985,1,,,1
miyamsh03,1986,1,1,2,2
miyamta01,2019,1,1,,
miyamta01,2020,1,,,2
miyamta01,2021,1,2,,3
miyamta01,2022,1,3,,6
miyamta01,2023,1,8,,
miyamta01,2024,1,18,,12
miyamta01,2025,1,6,,3
miyamto01,1955,1,10,,39
miyamto01,1956,1,44,,64
miyamto01,1956,2,,,1
miyamto01,1957,1,106,,23
miyamto01,1957,2,,,2
miyamto01,1958,1,7,,72
miyamto01,1958,2,,,2
miyamto01,1959,1,25,,25
miyamto01,1960,1,38,,30
miyamto01,1961,1,26,,22
miyamto01,1962,1,77,,25
miyamto01,1963,1,1,,102
miyamto01,1964,1,2,,9
miyamyo01,1977,1,1,,2
miyamyo01,1979,1,,,2
miyamyo01,1980,1,,1,1
miyamyo02,1967,1,1,1,
miyamyu01,1968,1,,,1
miyamyu01,1978,1,,,1
miyamyu01,1979,1,,1,1
miyamyu01,1980,1,,1,
miyasto01,1948,1,1,,1
miyasyo02,1946,1,3,5,
miyatho01,2022,1,2,,
miyatno01,1981,1,2,,
miyatno01,1983,1,1,,
miyatsa01,1936,1,3,,
miyauma01,1990,1,2,4,1
miyauma01,1991,1,12,1,3
miyawsa01,1973,1,,,1
miyazfu01,1989,1,19,,
miyazfu01,1990,1,7,11,22
miyazfu01,1991,1,45,42,3
miyazfu01,1992,1,11,4,6
miyazfu01,1993,1,3,17,1
miyazfu01,1994,1,,14,
miyazfu01,1995,1,,1,
miyazfu01,1997,1,,,6
miyazka01,2024,1,1,,
miyazka01,2025,1,,,1
miyazka03,1952,1,,,1
miyazka03,1954,1,,1,1
miyazka02,2003,1,2,,
miyazsh01,1966,1,,,1
miyazsh01,1967,1,,1,
miyazsh03,1961,1,5,,
miyazyu01,2012,1,,7,3
miyazyu01,2013,1,11,11,10
miyazyu01,2014,1,2,,
miyazyu01,2015,1,4,19,17
miyazyu01,2016,1,,8,
miyazyu01,2017,1,1,37,
miyazyu01,2018,1,,19,5
miyazyu01,2019,1,1,2,2
miyoshi01,2022,1,,6,3
miyoshi01,2023,1,1,,
miyoshi01,2024,1,1,18,
miyosma01,1961,1,2,,
miyosma01,1963,1,1,1,5
miyosma01,1964,1,1,9,3
miyosma01,1965,1,,36,3
miyosma01,1966,1,,42,
miyosma01,1967,1,,66,
miyosma01,1968,1,,2,
miyossh01,1974,1,,1,1
miyossh01,1975,1,,,1
miyossh01,1976,1,,1,
miyossh01,1977,1,1,,
miyosyu01,1966,1,,,5
miyosyu01,1967,1,1,,
miyosyu01,1976,1,,,1
mizoeji01,1950,1,13,,5
mizogno01,1969,1,8,,
mizunha01,1955,1,,4,1
mizunha01,1956,1,,3,
mizunka01,1984,1,1,,
mizunka01,1988,1,,2,1
mizunry01,1947,1,,,2
mizunry01,1948,1,11,8,12
mizunta02,1944,1,,,1
mizuoyo01,1992,1,,,2
mizuoyo01,1994,1,1,,
mizuthi01,1980,1,,1,
mizuthi02,1972,1,1,1,1
mizuthi02,1976,1,3,1,
mizuthi02,1978,1,1,,1
mizuthi03,1959,1,1,1,
mizuthi03,1962,1,,,3
mizuthi03,1963,1,,3,
mizuthi03,1965,1,,,1
mizutji01,1969,1,5,,2
mizutji01,1970,1,59,2,1
mizutji01,1971,1,119,1,
mizutji01,1972,1,74,2,10
mizutji01,1973,1,18,,32
mizutji01,1974,1,15,,38
mizutji01,1975,1,90,,4
mizutji01,1976,1,99,,
mizutji01,1977,1,38,,
mizutmi01,1966,1,1,,
mizutno01,1975,1,,,1
mizutno01,1977,1,1,,1
mizutno01,1978,1,,,4
mizutno01,1979,1,1,,2
mizutno01,1980,1,1,,
mizutno01,1984,1,3,,
mizutno01,1985,1,,,2
mizutno01,1986,1,2,,1
mizutno01,1987,1,4,2,2
mizutno02,1936,1,,1,13
mizutno02,1937,1,,,55
mizutno02,1938,1,,,32
mizutno02,1939,1,,,96
mizutno02,1940,1,,,9
mizutno02,1950,1,,,1
mizutsh01,2024,1,75,3,2
mizutsh01,2024,2,,,1
mizutsh01,2025,1,45,3,26
mizutsh02,1980,1,,,1
mizutsh02,1982,1,2,,
mizutsh02,1984,1,1,,
mizutsh03,1975,1,1,,
mizutta01,1967,1,,,1
mizutta01,1968,1,,1,
johnsma01,1999,1,1,,
jonesmi01,2007,1,5,,1
jonesmi01,2008,1,5,,
keougma01,1988,1,1,,
keougma01,1989,1,1,,
kinkami01,2004,1,,,1
krsnimi01,1965,1,,,1
carrema01,1997,1,23,,
marshmi01,1992,1,,,53
murtoma01,2010,1,26,68,50
murtoma01,2010,2,,,1
murtoma01,2011,1,,,140
murtoma01,2011,2,2,,
murtoma01,2012,1,27,1,86
murtoma01,2013,1,140,,
murtoma01,2013,2,1,,
murtoma01,2014,1,141,,
murtoma01,2014,2,1,,
murtoma01,2015,1,139,,
nieveme01,1999,1,60,,9
nieveme01,2000,1,53,,1
mochihi03,1990,1,,1,1
mochihi03,1992,1,,,1
mochihi03,1994,1,3,,
mochihi03,1995,1,1,,
mochimi01,1972,1,65,,
mochimi01,1973,1,82,,1
mochimi01,1974,1,72,,
mochimi01,1975,1,42,,
mochimi01,1976,1,2,,
mochimi01,1977,1,2,,
mochita02,1979,1,3,,2
monmahi01,1947,1,,,20
morigji01,1938,1,4,,
morigji01,1939,1,,,37
morigma01,1979,1,,,3
morigma01,1980,1,,1,2
morigma01,1981,1,3,,1
morigma01,1982,1,1,,
morigma01,1986,1,2,,
morigma01,1987,1,,,1
morihi03,1989,1,3,,
morihi03,1990,1,7,,
morihi03,1991,1,31,,
morihi03,1992,1,6,,
morihi03,1993,1,5,,
morihi04,1988,1,,1,
morihi04,1990,1,1,,
moriish01,1944,1,,,2
moriko01,1989,1,,,1
moriko01,1990,1,5,,
moriko01,1991,1,3,,
moriko02,1984,1,1,,
moriko02,1985,1,,1,
moriko02,1992,1,,,1
moriko03,1982,1,1,,
moriksh01,1999,1,1,,1
moriksh01,2000,1,,14,12
moriksh01,2001,1,,6,4
moriksh01,2003,1,13,1,40
moriksh01,2004,1,14,9,2
moriksh01,2005,1,2,22,4
moriksh01,2006,1,17,45,10
moriksh01,2007,1,20,12,20
moriksh01,2008,1,3,,
moriksh01,2009,1,11,7,
moriksh01,2010,1,,,2
morikta01,1965,1,,,1
morikta01,1966,1,,,1
moriku01,1939,1,8,,4
moriku01,1940,1,21,2,7
moriku01,1940,2,3,,1
moriku01,1941,1,4,50,3
morima02,1950,1,,1,1
morima02,1951,1,2,,4
morimhi01,2000,1,1,,2
morimhi01,2001,1,5,11,22
morimhi01,2002,1,1,1,11
morimhi01,2003,1,1,20,9
morimhi01,2004,1,2,,6
morimhi01,2005,1,18,30,20
morimhi01,2006,1,98,20,12
morimhi01,2006,2,1,,
morimhi01,2007,1,,143,
morimhi01,2007,2,,1,
morimhi01,2008,1,,121,
morimhi01,2008,2,,1,
morimhi01,2009,1,51,24,11
morimhi01,2010,1,108,3,1
morimhi01,2011,1,,35,
morimhi01,2012,1,10,11,21
morimhi01,2013,1,,,1
morimhi01,2014,1,1,1,11
morimhi01,2015,1,,,3
morimki01,1972,1,1,,
morinch01,1961,1,,4,
morinch01,1963,1,1,,
morinch01,1964,1,2,1,1
morinch01,1965,1,,,1
morinch01,1966,1,1,1,
morinch01,1974,1,1,,
morinka02,1958,1,,1,103
morinka02,1959,1,,,123
morinka02,1960,1,3,,65
morinka02,1961,1,16,16,78
morinka02,1962,1,2,29,97
morinka02,1962,2,,,1
morinka02,1963,1,4,,93
morinka02,1964,1,3,,116
morinka02,1965,1,5,,76
morinka02,1966,1,,,54
morinka02,1967,1,,,28
morinka02,1968,1,,,3
morinka02,1969,1,,,8
morinma01,2004,1,11,,1
morinma01,2005,1,34,,
morinma01,2006,1,1,,1
morinma01,2007,1,88,5,6
morinma01,2007,2,1,,
morinma01,2008,1,4,69,5
morinma02,1999,1,,,1
morino01,1993,1,,,2
moriosh01,1971,1,,,2
moriosh01,1972,1,2,,
moriosh01,1973,1,,,1
moriosh01,1974,1,2,,21
moriosh01,1976,1,9,,2
moriosh01,1977,1,3,,
morish03,2001,1,4,,3
morish03,2002,1,14,,2
morish03,2004,1,3,,6
morish05,1980,1,1,,
morish05,1984,1,,1,
morissh01,2023,1,5,6,75
morissh01,2024,1,,,122
morissh01,2025,1,25,,114
morissh01,2025,2,,,2
morissh02,1946,1,48,55,
morissh02,1947,1,,118,
morissh02,1948,1,,113,
morissh02,1949,1,21,11,8
morissh02,1950,1,118,,
morissh02,1951,1,92,,
morissh02,1952,1,82,,
morissh02,1953,1,46,32,
morissh02,1954,1,5,24,27
morissh02,1955,1,20,1,5
moritak01,2002,1,1,10,
moritak01,2003,1,,2,
moritak01,2004,1,,1,
moritak01,2005,1,,,1
moritak01,2006,1,,6,
moritak01,2007,1,1,3,
moritak03,1944,1,1,,10
moritko01,1990,1,,1,
moritko01,1991,1,2,,
moritko01,1992,1,2,1,2
moritko01,1994,1,,1,
moritko01,1996,1,1,,
moritko01,1997,1,,,2
moritko02,1992,1,1,,
moritko02,1993,1,,,1
moritmi01,1940,1,53,29,22
moritmi01,1941,1,,85,
morito01,2015,1,,,23
morito01,2016,1,,,43
morito01,2023,1,,,5
morito01,2024,1,,,13
morito02,1958,1,,,112
morito02,1959,1,,,129
morito02,1959,2,,,1
morito02,1960,1,,,126
morito02,1960,2,,,3
morito02,1961,1,19,,96
morito02,1961,2,,,2
morito02,1962,1,1,,124
morito02,1963,1,1,,128
morito02,1964,1,,,89
morito02,1965,1,,,26
morito02,1966,1,,,87
morito02,1967,1,7,,70
moriyka01,2000,1,1,1,
moriyke01,2017,1,2,,1
moriyma01,2009,1,1,,
moriyma01,2010,1,13,1,22
moriyma01,2011,1,8,,16
moriyma01,2012,1,1,3,3
moriyma01,2013,1,11,,3
moriyma01,2014,1,,12,
moriyma01,2015,1,2,1,2
moriyma02,1976,1,2,,2
moriyma02,1977,1,1,,
moriyma02,1979,1,,,4
moriyry01,1987,1,2,,
moriyry01,1988,1,8,,1
moriyry01,1989,1,1,,
moriyry01,1993,1,,,1
moriyry01,1994,1,,1,
moriyry02,1951,1,,,6
moriyto01,1966,1,,,1
moriyto01,1967,1,,1,1
morokmo01,1957,1,3,106,
morokmo01,1958,1,49,13,14
morokmo01,1959,1,8,8,7
morokmo01,1960,1,27,76,10
morokmo01,1961,1,,121,
morokmo01,1962,1,,118,
morokmo01,1963,1,4,85,40
morokmo01,1964,1,8,17,68
morokmo01,1965,1,1,,3
morokmo01,1966,1,,,2
morokmo01,1967,1,,,2
morozke01,1994,1,,1,
morozke01,1995,1,10,84,
morozke01,1996,1,15,75,
morozke01,1997,1,18,61,1
morozke01,1998,1,3,46,
morozke01,1999,1,1,114,
morozke01,2000,1,5,90,
morozke01,2001,1,9,28,
morozke01,2002,1,46,5,38
morozke01,2003,1,5,13,4
morozke01,2004,1,,20,2
morozke01,2005,1,1,3,1
morozke01,2006,1,,2,
motegta01,1961,1,,1,3
motohma01,1990,1,1,,
motohma01,1991,1,2,,
motohma01,1992,1,1,,
motoimi01,1977,1,1,,
motokda01,1999,1,1,,
motokda01,2000,1,20,,
motokda01,2001,1,28,,
motomsh01,1990,1,2,,1
motonat01,1987,1,10,2,2
motonat01,1988,1,7,2,4
motonat01,1989,1,,55,1
motonat01,1990,1,1,51,4
motonat01,1991,1,,113,
motonat01,1992,1,,53,
motonat01,1993,1,,13,
motonat01,1994,1,,28,
motonat01,1995,1,,16,
motonat01,1996,1,,17,
motonat01,1997,1,2,2,4
motonat01,1997,2,,7,
motonat01,1998,1,,4,2
motonat01,1999,1,,26,4
motonat01,2000,1,3,3,1
motonat01,2001,1,3,1,
motoyki01,1966,1,,1,
pattemi01,1985,1,,,73
paytoma01,2023,1,35,19,
ryalma01,1991,1,,15,98
ryalma01,1992,1,,,5
reinbmi01,1976,1,,,116
reinbmi01,1977,1,14,,88
reinbmi01,1978,1,,,102
reinbmi01,1979,1,125,,5
reinbmi01,1979,2,3,,
reinbmi01,1980,1,94,,
reinbmi01,1980,2,,,1
restomi01,2008,1,1,,
rochfmi01,1990,1,,,1
sierrmo01,2020,1,9,,13
solommi01,1960,1,64,4,14
solommi01,1960,2,1,,
solommi01,1961,1,72,29,12
solommi01,1962,1,111,,
solommi01,1963,1,106,,
solommi01,1964,1,,114,
solommi01,1965,1,9,26,8
smithma01,1999,1,23,,50
stairma01,1993,1,6,3,17
mugikyo01,1991,1,1,1,2
mugityu01,2025,1,,34,
wintema01,1990,1,,,28
wintema01,1991,1,98,,
wintema01,1991,2,2,,
wintema01,1992,1,47,,
wintema01,1993,1,3,,
wintema01,1994,1,3,,
wynnema01,1991,1,,122,
mukaeyu01,2002,1,,,5
mukaeyu01,2004,1,13,,8
mukaeyu01,2005,1,,3,
mukaeyu01,2006,1,4,,4
mukaeyu01,2007,1,3,3,3
mukaeyu01,2008,1,14,,4
mukaeyu01,2009,1,1,,
mukaeyu01,2010,1,5,1,1
mukaeyu01,2010,2,1,,1
mukaeyu01,2011,1,1,,
mukaeyu01,2012,1,18,1,14
mukaeyu01,2013,1,6,3,
mukaeyu01,2014,1,,,1
mukassh01,1938,1,27,,
mukassh01,1939,1,18,5,8
munecsh01,1957,1,1,,
muneyu01,2018,1,,65,
muneyu01,2019,1,1,39,1
muneyu01,2020,1,2,5,4
muneyu01,2021,1,,4,1
muraihi01,1976,1,,,3
muraihi01,1978,1,3,1,5
muraihi01,1979,1,,1,11
muraihi01,1980,1,9,,4
muraihi01,1981,1,36,,2
muraihi01,1982,1,15,,2
muraihi01,1983,1,3,,1
murakki01,1967,1,,1,
murakki01,1968,1,,,2
murakki01,1973,1,,,1
murakma01,1976,1,1,,3
murakmu01,2025,1,,,1
muraksh03,1986,1,3,,
muraksh03,1987,1,1,,
muraksh03,1988,1,14,,2
muraksh03,1990,1,2,,
muraksh03,1991,1,2,,
muraksh03,1992,1,17,,
muraksh03,1993,1,1,,
muraksh03,1994,1,2,,
muraksh04,1940,1,2,3,29
muraksh04,1941,1,27,1,
murakta03,1988,1,,54,
murakta03,1989,1,,12,
murakta03,1990,1,,42,
murakta03,1991,1,,34,
murakta03,1992,1,,76,
murakta03,1993,1,,57,
murakta03,1994,1,,24,
murakta03,1995,1,22,43,1
murakta03,1996,1,,2,
murakta03,1997,1,,10,
murakta03,1998,1,,5,
murakta03,1999,1,,2,
murakta03,2001,1,2,13,2
murakto01,1964,1,,1,
murakyu01,1979,1,,,3
murakyu01,1980,1,,,3
muramar01,1992,1,,19,
muramar01,1993,1,,8,
muramar01,1994,1,1,,9
muramar01,1995,1,75,6,3
muramar01,1996,1,94,8,
muramar01,1996,2,2,,
muramar01,1997,1,53,33,40
muramar01,1998,1,52,5,4
muramar01,1999,1,21,36,
muramar01,2000,1,68,12,
muramar01,2001,1,3,34,21
muramar01,2002,1,8,8,29
muramar01,2003,1,,106,
muramar01,2003,2,,1,
muramar01,2004,1,1,91,
muramar01,2005,1,54,25,8
muramar01,2006,1,1,77,11
muramar01,2007,1,108,3,
muramar01,2008,1,38,,17
muramar01,2009,1,7,,3
muramch01,1939,1,2,,24
muramch01,1940,1,11,5,19
muramch01,1941,1,1,2,14
muramch01,1942,1,43,2,25
muramsh01,1950,1,,,2
murashi01,1964,1,1,,2
murashi02,1943,1,,2,6
muratch01,1970,1,1,2,
muratch01,1971,1,1,1,
muratch01,1973,1,,,1
muratch01,1975,1,1,,
muratch01,1976,1,1,,2
muratch01,1977,1,,,2
muratch01,1978,1,,,3
muratch01,1985,1,1,,7
muratch01,1986,1,2,,2
muratch01,1987,1,3,,
muratge01,1961,1,,,1
muratge01,1966,1,,,3
muratge01,1967,1,,,1
muratka01,2008,1,2,6,1
muratka01,2009,1,6,5,1
muratka01,2010,1,7,,
muratka01,2011,1,,1,1
muratka01,2012,1,,,1
muratka01,2013,1,2,,5
muratka01,2014,1,,10,
muratka02,1989,1,5,,6
muratka02,1990,1,1,,1
muratka02,1991,1,2,,
muratka02,1992,1,1,1,
muratsh03,1937,1,2,,
muratta01,1975,1,1,,
muratta01,1977,1,3,2,
muratta01,1978,1,1,,1
muratta01,1979,1,2,,
muratta01,1980,1,1,,1
muratta01,1981,1,,,1
muratta01,1983,1,,,1
muratta01,1985,1,,,2
muratta01,1986,1,5,,
muratta01,1988,1,2,,
muratta01,1989,1,4,,1
muratyo01,1999,1,1,,
murowma01,1940,1,1,1,55
murowma01,1941,1,52,1,24
murowma01,1942,1,73,1,
murowma01,1948,1,2,,
muroyko01,1962,1,12,8,13
muroyko01,1963,1,23,6,8
muroyko01,1965,1,2,5,
muroyko01,1966,1,1,2,2
mutohat01,2021,1,,2,1
mutohat01,2022,1,,4,17
mutohat01,2024,1,1,,
mutohat01,2025,1,3,12,16
mutoju01,1993,1,1,,
mutoka01,1983,1,,,9
mutoka01,1984,1,1,,1
mutosh01,1965,1,1,,
watsoma01,2006,1,12,,36
watsoma01,2007,1,4,,15
youngmi01,1990,1,48,6,
nabesko01,1951,1,,14,8
nabeymi01,1987,1,,1,
nagabyo01,1968,1,4,1,51
nagabyo01,1969,1,,,127
nagabyo01,1969,2,,,2
nagabyo01,1970,1,,9,118
nagabyo01,1971,1,,6,122
nagabyo01,1972,1,,14,114
nagabyo01,1972,2,,,1
nagabyo01,1973,1,,,91
nagabyo01,1974,1,,,27
nagabyo01,1976,1,,,1
nagabyo01,1977,1,,,5
nagabyo01,1978,1,,,29
nagadhi01,1987,1,,1,
nagadhi01,1988,1,1,,
nagadhi01,1989,1,2,,3
nagadhi01,1990,1,,2,2
nagadhi01,1991,1,2,1,
nagadhi01,1992,1,,,1
nagadhi01,1993,1,1,,
nagahis01,1957,1,,,1
nagaisa01,2008,1,,,1
nagaisu01,1964,1,,,1
nagaisu01,1965,1,1,2,1
nagaita01,1973,1,1,,
nagaito03,1958,1,1,,
nagaito04,1966,1,1,51,1
nagaito04,1967,1,,109,20
nagaito04,1968,1,,125,5
nagaito04,1969,1,,16,116
nagaito04,1970,1,,,117
nagaito04,1971,1,,1,131
nagaito04,1972,1,,,108
nagaito04,1973,1,,,131
nagaito04,1974,1,,,122
nagaito04,1975,1,,1,8
nagaito04,1976,1,6,,
nagaito04,1977,1,1,,1
nagamei01,1946,1,8,,87
nagamei01,1947,1,8,11,99
nagamei01,1948,1,2,45,69
nagamei01,1949,1,8,2,79
nagamei01,1950,1,,105,
nagamei01,1951,1,,89,
nagamei01,1952,1,1,56,57
nagamei01,1953,1,1,,79
nagamei01,1954,1,,2,80
nagamei01,1955,1,,28,17
nagamei01,1956,1,,16,5
nagamei01,1957,1,,1,6
nagamhi02,1976,1,1,,
nagamhi02,1981,1,2,,
nagamhi02,1982,1,4,,
nagamhi02,1983,1,2,,
nagamhi02,1984,1,1,,1
nagamke02,1997,1,3,,
nagamku01,1966,1,1,1,
nagamsu01,1975,1,8,,7
nagamts01,1961,1,1,2,
naganyo01,1988,1,,,2
naganyo01,1991,1,4,,4
nagaota01,1962,1,,,2
nagaska01,1993,1,8,,5
nagaske03,1973,1,,45,
nagaske03,1974,1,16,29,
